adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,125140,tt2093099,de,Die Wahrheit der LÃ?ge,"Two women are held hostage in a deep basement of an abandoned industrial site. They're chained to the wall, sharing a moldy mattress, some food and a bucket. From time to time their captor drops by in order to torture them, to drive them to the point of breaking. Unfortunately, early into the kidnapping, the captor has made a mistake by letting them know when exactly he is going to release them. On one hand, this gives hope to the women, on the other hand this creates the necessity for maximum cruelty on the captor's side as he wants to break them for that little project of his. The whole situation threatens to escalate when the captor's partner in crime suddenly shows up and makes new demands.",0.420241,/fxQwSbE0GcvVeV4CyR5SKH6NHq9.jpg,[],[],10/27/2011,0,98,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The Truth of Lie,FALSE,5,1
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.seekingasianfemale.com/,96090,tt2320029,en,Seeking Asian Female,"Seeking Asian Female is an eccentric modern love story about Steven and Sandy â€“ an aging white man with â€œyellow feverâ€ù who is obsessed with marrying any Asian woman, and the young Chinese bride he finds online. Debbie, a Chinese American filmmaker, documents and narrates with skepticism and humor, from the early stages of Stevenâ€™s search, through the moment Sandy steps foot in California for the first time, to a year into their precarious union. Global migration, Sino-American relations and the perennial battle of the sexes, weigh in on the fate of their marriage in this intimate and quirky personal documentary.",0.336686,/wXMH46oElGgce9XhK6TuOOKPf3K.jpg,[],[],3/12/2012,0,80,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': 'æ™®é€?è¯ù'}]",Released,,Seeking Asian Female,FALSE,5,1
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,186606,tt2782834,en,iSteve,A comedic look at the life of Steve Jobs.,1.589559,/1rnrSexwNH7YhadghgtTRgjw83T.jpg,[],[],4/14/2013,0,79,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,iSteve,FALSE,5,20
FALSE,,0,"[{'id': 28, 'name': 'Action'}]",,183015,tt0164336,fr,American Kickboxer 2,"Two rivals, one a cop and the other a martial arts teacher team up to save a little girl from a terrorist and his henchmen.",0.869784,/bEBsDFbJ7lln6oBCt1TkXHu8aNC.jpg,"[{'name': 'Cannon Films', 'id': 4110}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'PH', 'name': 'Philippines'}]",8/4/1993,0,93,[],Released,"Twice The Action, Twice The Danger, Twice The Excitement!",American Kickboxer 2,FALSE,5,3
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,82662,tt1825842,it,L'industriale,,1.025725,/dUWbkUjF10gKkqVnTZ0I61BK40n.jpg,[],"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1/13/2011,0,94,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,L'industriale,FALSE,5,13
FALSE,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.astron-6.com/manborg.html,53101,tt2060525,en,Manborg,"The evil Count Draculon and his army of demons have conquered Earth, but a young soldier who lost his life in the first war against Hell has reawakened in the future as MANBORG! Together with a crew of post-apocalyptic rebels, the half-man half-machine hero will fight to defeat Draculon and take back the planet!",2.274115,/7CUgqkDSJFdhMCVa8PaiU42S1i1.jpg,"[{'name': 'Astron-6 Video International', 'id': 6587}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",9/22/2011,0,75,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Revenge is Back,Manborg,FALSE,5,24
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",,68761,tt0118782,en,A Brooklyn State of Mind,"Al Stanco has lived all of his life in Brooklyn and does some work for the local crime lord, Danny Parente. New to the neighbourhood is Gabriela, a filmmaker shooting a documentary on the real Brooklyn. Al and Gabriela become friendly but the relationship is strained when he discovers her true goal is to expose Parente's criminal activities. When Al sees the evidence Gabriela has uncovered, which implicates Parente in the death of many locals (including Al's own father), he seeks revenge in a dangerous confrontation with his boss.",0.322091,/u3Jxb36R9CeSXQa4OKzYvYLVCDi.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1998,0,89,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,A Brooklyn State of Mind,FALSE,5,1
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,82501,tt1605777,en,La femme du VÃ¨me,An American writer moves to Paris to be closer to his daughter and finds himself falling immediately on hard times.,5.829328,/4lUAxa9wB3IXVqSWXryjvfjZQ9c.jpg,"[{'name': 'Haut et Court', 'id': 726}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Canal+', 'id': 5358}, {'name': 'Backup Films', 'id': 5381}, {'name': 'Polish Film Institute', 'id': 6555}, {'name': 'SoficinÃ©ma 6', 'id': 7457}, {'name': 'Coficup', 'id': 8352}, {'name': 'Film4', 'id': 9349}, {'name': 'The Bureau', 'id': 10441}, {'name': 'Memento Films International', 'id': 10949}, {'name': 'Orange CinÃ©ma SÃ©ries', 'id': 11620}, {'name': 'SPI International', 'id': 11894}, {'name': 'Artificial Eye', 'id': 11895}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'PL', 'name': 'Poland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",11/16/2011,0,85,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranÃ§ais'}]",Released,"What you can not resist, you may not survive",The Woman in the Fifth,FALSE,5,29
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,208700,tt2400975,ja,ãƒœã‚¯ãÅŸãÅ¡ãÅ®äº?æè›æ—¥è¨˜,"The movie follows the life of an unpopular comedy duo. The duo, called ""Boso Swimmers"", have been working together for 12 years, but the duo sees little future in their comedy careers. They then begin to write their thoughts in a diary",1.355089,/lt2o7lTWCWyYLdcGnQYQpl9RITw.jpg,"[{'name': 'Showgate', 'id': 17392}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",3/22/2013,0,115,"[{'iso_639_1': 'ja', 'name': 'æ—¥æœ¬èª?'}]",Released,,The Last Chance: Diary of Comedians,FALSE,5,1
FALSE,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,28258,tt0022357,en,The Secret Six,"Bootlegger/cafe owner, Johnny Franks  recruits crude working man Scorpio to join his gang, masterminded by crooked criminal defense lawyer Newton. Scorpio eventually takes over Frank's operation, beats a rival gang, becomes wealthy and dominates the city for several years until a secret group of 6 masked businessmen have him prosecuted and sent to the electric chair.",0.767608,/guRseWNsGbCwCyUEqe3OwCQc21x.jpg,"[{'name': 'Metro-Goldwyn-Mayer', 'id': 21}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/18/1931,0,83,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Secret Six,FALSE,5,4
FALSE,,0,"[{'id': 10752, 'name': 'War'}, {'id': 99, 'name': 'Documentary'}]",,155596,tt0124169,ja,æù±äº¬è£Ååˆ?,"One of the major documentaries on a specific chapter in modern Japanese history, this look at the trial of Japanese militarists accused of war crimes is excellently handled by director Masaki Kobayashi. Kobayashi and his assistants had to plough through 30,000 reels from the proceedings of the International Military Tribunal which took place between May, 1946 and November, 1948. It took two days to read the charges against the 100 alleged war criminals in the docket (only 28 top officials are actually in the courtroom, which was limited in space), and the final judgment took one week to read.",0.172495,/tcvZ95IZFGvx8GwLvVsxRsf6LQC.jpg,"[{'name': 'KÃ´dansha', 'id': 59118}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",6/4/1983,0,277,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': 'æ—¥æœ¬èª?'}]",Released,,Tokyo Trial,FALSE,5,1
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,95771,tt0074259,en,Bush Mama,"Bush Mama is the story of Dorothy and her husband T.C. He is a discharged Vietnam veteran who thought he would return home to a ""hero's welcome."" Instead he is falsely arrested and imprisoned for a crime he didn't commit. Her life revolves around the welfare office and a community facing poverty and unemployment. As a result of the film's events, both the main characters become radicalized and Dorothy eventually turns to violence.  Bush Mama is an American film made by Ethiopian-American director Haile Gerima, part of the L.A. Rebellion movement of political and experimental black cinema in the 1970s. It was released in 1979 though made earlier, in 1975.",0.069994,/t7j2ZV157zK9bVAb5rOFXeR1EnA.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/1/1979,0,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Bush Mama,FALSE,5,1
FALSE,,130000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",,82700,tt1815862,en,After Earth,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",10.747642,/d0vReo0jcMhBjCLYZAFqWHcb7Lj.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Blinding Edge Pictures', 'id': 12236}, {'name': 'Overbrook Entertainment', 'id': 12485}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/30/2013,243843127,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Danger is real, fear is a choice",After Earth,FALSE,5,2579
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,111172,tt1341718,en,Fairhaven,Long-time friends reconnect when one returns to their small Massachusetts town for a funeral.,1.283474,/jh7T923wQur1Y8GkVvNVk6IARs1.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/17/2012,0,81,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Fairhaven,FALSE,5,3
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",,99453,tt1172992,en,Derek,"Derek, in chronological order, records the work and life that stands at the foot of Derek Jarman's humour and spirit of being an artist. The filmmaker and actress, Isaac Julien and Tilda Swinton respectively, have produced and narrated a film on his life whereby the use of language is perpetuated to give some type of palpable meaning to British audiences alone, and to their own personal relationship with him.",0.466088,/j7dJr1G9VlQidWCBNA7R45Ybg7R.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2/19/2008,0,76,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Derek,FALSE,5,1
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,118737,tt2061712,en,Interview with a Hitman,An elite hitman returns to erase his past only to find that somebody has messed with his future.,10.04115,/hHHKhK6SyjVp5vbcaiIKn9QfXaW.jpg,"[{'name': 'Scanner-Rhodes Productions', 'id': 3349}, {'name': 'Kirlian Pictures', 'id': 21745}, {'name': 'Northstar Ventures', 'id': 21746}, {'name': 'Northern Film and Media', 'id': 21747}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",7/20/2012,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Interview with a Hitman,FALSE,5,52
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",,124227,tt0062688,en,Attack on the Iron Coast,"Attack on the Iron Coast is a 1967 British-American Oakmont Productions international co-production war film directed by Paul Wendkos in the first of his five picture contract with Mirisch Productions, and starring Lloyd Bridges, Andrew Keir, Sue Lloyd, Mark Eden and Maurice Denham. The film depicts an account of Allied Combined Operations Headquarters commandos executing a daring raid on the German-occupied French coast during the Second World War. The film is based on the commando raid on the French port of St. Nazaire and is reminiscent of the film The Gift Horse. In the United States it was released as a double feature with Danger Route.",0.984142,/uci6lN6oT1IOPLQAXmdPjUDmlKM.jpg,"[{'name': 'Mirisch Films', 'id': 14829}, {'name': 'Oakmont Productions', 'id': 14830}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",6/5/1968,0,89,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaÃ±ol'}]",Released,They turned a dead ship into a live bomb and sailed it down the throat of the enemy!,Attack on the Iron Coast,FALSE,5,3
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,63923,tt0844742,jv,Opera Jawa,"This is the story about Setyo, Siti and Ludiro, who were the performer of Javanese Ramayana's Wayang Wong. Setyo and Siti are spouse who live in a village by selling earthenware products. In the village, live as well Ludiro, the head of the stockyard, who is very wealthy and secretly in love with Siti. Conflicts arrived as Setyo's earthenware company is going bankrupt and Siti started to took notice in Ludiro's desire to win her love. These triangle love transform into a civil war in the village that brings not only extremity and injustice, but also the death of the loved ones.",0.076219,/9u8ONmWbUACStQq8HReqGpFC4PA.jpg,"[{'name': 'Visions Sud Est', 'id': 12381}, {'name': 'SET Film Workshop', 'id': 72759}, {'name': 'New Crowned Hope', 'id': 78242}]","[{'iso_3166_1': 'ID', 'name': 'Indonesia'}, {'iso_3166_1': 'AT', 'name': 'Austria'}]",8/7/2006,0,120,"[{'iso_639_1': 'id', 'name': 'Bahasa indonesia'}, {'iso_639_1': 'jv', 'name': ''}]",Released,,Opera Jawa,FALSE,5,1
FALSE,,0,"[{'id': 27, 'name': 'Horror'}]",,127884,tt2341664,en,Come Out and Play,"Beth (Vinessa Shaw) and Francis (Ebon Moss-Bachrach), a young married couple, are on holiday together when they venture to a beautiful, but highly remote, island. Beth is pregnant and the two are hoping to enjoy their last vacation before their baby is born. When they arrive, they notice that while there are plenty of children present, the adults all seem to be missing. Initially attributing this to the after effects of a recent festival, they quickly realize something far more sinister is afoot. The two will face terror and unsettling difficult decisions in their quest to make it off the island alive.",8.568944,/Wsz4F4HaI1GzQdJ4ZG6MZpODaA.jpg,"[{'name': 'Canana Films', 'id': 1719}, {'name': 'Videocine S.A. de C.V.', 'id': 17024}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",9/13/2012,0,87,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaÃ±ol'}]",Released,"Come out, come out, wherever you are.",Come Out and Play,FALSE,5,35
